notifying_member,year,vigilance_index,vigilance_index_3y_ma,intensity_core,intensity_core_per_1m,intensity_core_per_10m,intensity_scaled,intensity_scaled_3y_ma,ban_flow,banflow_scaled,banflow_scaled_3y_ma,breadth,breadth_3y_ma,breadth_vectors,breadth_targets,total_notices,tier1_count,tier2_count,tier3_count,tier1_prop,tier1_prop_3y_ma,tier2_prop,tier2_prop_3y_ma,tier3_prop,tier3_prop_3y_ma,sps_engagement,sps_engagement_3y_ma,n_regular,n_emergency,n_regular_addenda,n_emergency_addenda,n_total,cum_n_regular,cum_n_emergency,cum_n_regular_addenda,cum_n_emergency_addenda,cum_n_total,cum_total_notices,population,n_total_per_1m,n_total_per_10m,cum_total_per_1m,cum_total_per_10m,contaminants,pathogens,pests,biotechnology,plant_health,animal_health,human_health
Argentina,2024,0.05396004268902948,1.2471707934573177,0.44999999999999996,0.009847654810549831,0.09847654810549832,0.11991120597562106,0.6109968249668842,0.0,0.0,2.7777777777777772,-0.0,-0.0,-0.0,-0.0,3,0,0,3,0.0,0.19166666666666662,0.0,0.17499999999999996,1.0,0.6333333333333333,3,3.0,3.0,0.0,0.0,0.0,3.0,235.0,24.0,62.0,2.0,323.0,323.0,45696159.0,0.06565103207033221,0.6565103207033222,7.068427786239102,70.68427786239101,0.0,0.0,0.44999999999999996,0.0,0.44999999999999996,0.0,0.0
Argentina,2025,0.09592896478049687,0.8625575211491037,0.8,0.017506941885421925,0.17506941885421923,0.21317547728999303,0.4764652733354619,0.0,0.0,1.8518518518518512,-0.0,-0.0,-0.0,-0.0,3,0,1,2,0.0,0.12499999999999996,0.3333333333333333,0.15277777777777773,0.6666666666666666,0.7222222222222222,2,3.0,3.0,0.0,0.0,0.0,3.0,238.0,24.0,62.0,2.0,326.0,326.0,45696159.0,0.06565103207033221,0.6565103207033222,7.134078818309434,71.34078818309433,0.0,0.0,0.8,0.0,0.8,0.0,0.0
Armenia,2005,2.713730464703703,,1.0,0.3178235443681668,3.1782354436816678,3.870018316625513,,1.0,2.7777777777777777,,-0.0,,-0.0,-0.0,1,1,0,0,1.0,,0.0,,0.0,,0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3146400.0,0.3178235443681668,3.1782354436816678,0.3178235443681668,3.1782354436816678,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Armenia,2006,13.0615541102225,7.887642287463102,1.0,0.3197851044098366,3.197851044098366,3.8939034989064996,3.881960907766006,0.0,0.0,1.3888888888888888,56.54648767857287,28.273243839286437,50.0,63.09297535714574,2,0,2,0,0.0,0.5,1.0,0.5,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3127100.0,0.6395702088196732,6.395702088196732,0.9593553132295097,9.593553132295098,0.0,0.5,0.5,0.0,0.5,0.5,0.0
Armenia,2007,27.128020245979872,14.301101606968691,5.0,1.6090622385273863,16.090622385273864,19.59294849621953,9.118956770583848,1.0,2.7777777777777777,1.8518518518518519,86.6948560022943,47.747114560289056,74.27376486136673,99.11594714322187,7,3,4,0,0.42857142857142855,0.4761904761904762,0.5714285714285714,0.5238095238095238,0.0,0.0,0,0.0,6.0,1.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,10.0,10.0,3107400.0,2.2526871339383407,22.52687133938341,3.2181244770547726,32.18124477054773,2.5,1.0,1.5,0.0,1.5,1.5,2.0
Armenia,2008,27.233911813324227,22.4744953898422,7.45,2.413268115707298,24.13268115707298,29.3854623932355,17.62410479612051,1.0,2.7777777777777777,1.8518518518518519,65.19115757073016,69.47750041719911,35.15746030252183,95.22485483893848,14,3,8,3,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.7142857142857143,0.21428571428571427,0.07142857142857142,3,1.0,11.0,0.0,3.0,0.0,14.0,19.0,2.0,3.0,0.0,24.0,24.0,3087100.0,4.535000485892909,45.35000485892909,7.774286547244987,77.74286547244988,6.45,0.5,0.5,0.0,2.65,1.5,3.45
Armenia,2018,17.11433094217465,23.825421000492913,2.65,0.8925564163017851,8.925564163017851,10.86832533623808,19.948912075231036,1.0,2.7777777777777777,2.7777777777777777,56.25681159322646,69.38094172208365,49.743860231432045,62.76976295502088,4,2,1,1,0.5,0.38095238095238093,0.25,0.46428571428571425,0.25,0.15476190476190477,1,1.3333333333333333,0.0,0.0,4.0,0.0,4.0,19.0,2.0,7.0,0.0,28.0,28.0,2969000.0,1.3472549680026946,13.472549680026946,9.43078477601886,94.30784776018862,0.15,0.5,2.0,0.0,2.0,0.5,0.15
Armenia,2020,10.751612625565848,18.36661846035491,2.5,0.8441668073611346,8.441668073611346,10.279103183716455,16.844296971063343,0.0,0.0,1.8518518518518519,30.63008096446721,50.692683376141275,-0.0,61.26016192893442,3,2,1,0,0.6666666666666666,0.4603174603174603,0.3333333333333333,0.3849206349206349,0.0,0.15476190476190477,0,1.3333333333333333,0.0,0.0,3.0,0.0,3.0,19.0,2.0,10.0,0.0,31.0,31.0,2961500.0,1.0130001688333614,10.130001688333614,10.46766841127807,104.67668411278069,0.0,2.5,0.0,0.0,1.0,1.5,0.0
Armenia,2021,20.105081416881657,15.990341661540718,4.0,1.3503021301016103,13.503021301016103,16.442123527570487,12.52985068250834,0.0,0.0,0.9259259259259259,63.53062914737468,50.139173901689446,40.56390622295664,86.49735207179272,4,4,0,0,1.0,0.7222222222222222,0.0,0.19444444444444442,0.0,0.08333333333333333,0,0.3333333333333333,0.0,0.0,4.0,0.0,4.0,19.0,2.0,14.0,0.0,35.0,35.0,2962300.0,1.3503021301016103,13.503021301016103,11.81514363838909,118.1514363838909,1.0,0.0,3.0,0.0,3.0,1.0,1.0
Armenia,2022,20.393363299992487,17.083352447479996,4.3,1.44820153576721,14.4820153576721,17.634207939900044,14.785144883728995,0.0,0.0,0.0,62.289848635187326,52.15018624900974,52.00495388162473,72.57474338874992,7,3,2,2,0.42857142857142855,0.6984126984126985,0.2857142857142857,0.20634920634920637,0.2857142857142857,0.09523809523809523,2,0.6666666666666666,0.0,0.0,7.0,0.0,7.0,19.0,2.0,21.0,0.0,42.0,42.0,2969200.0,2.357537383807086,23.57537383807086,14.145224302842516,141.45224302842516,1.15,0.15,3.0,0.0,3.0,0.3,1.15
Armenia,2023,24.352922096741658,21.617122271205265,4.1,1.383125864453665,13.831258644536653,16.841805852600984,16.972712440023837,0.0,0.0,0.0,83.87054731535608,69.8970083659727,73.68335077641296,94.05774385429918,9,2,3,4,0.2222222222222222,0.5502645502645503,0.3333333333333333,0.20634920634920637,0.4444444444444444,0.24338624338624337,4,2.0,1.0,0.0,8.0,0.0,9.0,20.0,2.0,29.0,0.0,51.0,51.0,2964300.0,3.0361299463617044,30.361299463617044,17.204736362716325,172.04736362716324,0.9500000000000001,2.15,1.0,0.0,1.15,2.15,0.9500000000000001
Armenia,2024,22.8894853247177,22.545256907150616,3.45,1.1373001483434977,11.373001483434976,13.848478136949158,16.108163976483393,1.0,2.7777777777777777,0.9259259259259259,78.42723970434179,74.86254521829507,69.3475783590182,87.50690104966536,7,2,2,3,0.2857142857142857,0.31216931216931215,0.2857142857142857,0.30158730158730157,0.42857142857142855,0.3862433862433862,3,3.0,2.0,0.0,5.0,0.0,7.0,22.0,2.0,34.0,0.0,58.0,58.0,3033500.0,2.307565518378111,23.075655183781112,19.119828580847205,191.19828580847206,0.5,1.95,1.0,0.0,1.0,1.95,0.5
Armenia,2025,0.903161617627119,16.048523013028824,0.5,0.16482610845557935,1.6482610845557937,2.0070258169491533,10.8991032688331,0.0,0.0,0.9259259259259259,-0.0,54.09926233989929,-0.0,-0.0,1,0,1,0,0.0,0.1693121693121693,1.0,0.5396825396825397,0.0,0.291005291005291,0,2.3333333333333335,0.0,0.0,1.0,0.0,1.0,22.0,2.0,35.0,0.0,59.0,59.0,3033500.0,0.3296522169111587,3.2965221691115874,19.449480797758365,194.49480797758366,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Australia,1995,12.069232430809127,,3.9499999999999997,0.21938494237285197,2.19384942372852,2.6713683124471754,,1.0,2.7777777777777777,,49.474472339928376,,-0.0,98.94894467985675,8,2,3,3,0.25,,0.375,,0.375,,3,,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,8.0,18004882.0,0.4443239339197002,4.443239339197002,0.4443239339197002,4.443239339197002,3.9499999999999997,0.0,0.0,0.0,1.15,1.65,1.3
Australia,1996,16.669383593467476,14.369308012138301,20.8,1.141304028742864,11.41304028742864,13.897231889645264,8.28430010104622,2.0,5.555555555555555,4.166666666666666,42.355923993413306,45.91519816667084,49.81226404708256,34.899583939744055,23,20,1,2,0.8695652173913043,0.5597826086956521,0.043478260869565216,0.2092391304347826,0.08695652173913043,0.23097826086956522,2,2.5,22.0,1.0,0.0,0.0,23.0,30.0,1.0,0.0,0.0,31.0,31.0,18224767.0,1.2620188779368209,12.620188779368208,1.7009819659148455,17.009819659148455,9.65,11.15,0.0,0.0,0.0,19.0,2.8
Australia,1997,18.135073473874016,15.624563166050207,26.45,1.435702484883464,14.35702484883464,17.48201167654047,11.350203959544302,0.0,0.0,2.7777777777777772,51.34084109715401,47.723745810165234,46.153083313315854,56.52859888099218,33,22,8,3,0.6666666666666666,0.5954106280193237,0.24242424242424243,0.22030083443126922,0.09090909090909091,0.1842885375494071,3,2.6666666666666665,33.0,0.0,0.0,0.0,33.0,63.0,1.0,0.0,0.0,64.0,64.0,18423037.0,1.7912356144103712,17.91235614410371,3.473911494614053,34.73911494614053,2.65,21.15,2.65,0.0,2.15,22.15,3.15
Australia,1998,9.094633050163527,14.633030039168338,7.7,0.41380976702832567,4.138097670283257,5.0388066157333995,12.139350060639709,1.0,2.7777777777777777,2.7777777777777772,29.274739254306375,40.99050144829123,34.89631260569946,23.653165902913294,15,6,1,8,0.4,0.6454106280193237,0.06666666666666667,0.11752305665349144,0.5333333333333333,0.2370663153271849,8,4.333333333333333,13.0,1.0,1.0,0.0,15.0,76.0,2.0,1.0,0.0,79.0,79.0,18607584.0,0.8061229227824526,8.061229227824526,4.24558072665425,42.4558072665425,1.45,6.25,0.0,0.0,0.3,7.25,0.15
Australia,1999,21.883210790672326,16.370972438236624,10.25,0.544857333492662,5.44857333492662,6.634523772479631,9.718447354917833,4.0,11.11111111111111,4.629629629629629,75.04393102083802,51.88650379076614,68.97062279373236,81.11723924794369,33,5,3,25,0.15151515151515152,0.40606060606060607,0.09090909090909091,0.13333333333333333,0.7575757575757576,0.46060606060606063,25,12.0,27.0,3.0,3.0,0.0,33.0,103.0,5.0,4.0,0.0,112.0,112.0,18812264.0,1.7541748297812534,17.541748297812532,5.953563058651526,59.53563058651527,2.65,6.3,1.15,0.15,2.75,6.6,1.2
Australia,2000,17.343028116019376,16.106957318951743,3.4499999999999997,0.1813041094231786,1.813041094231786,2.2076722658859587,4.627000884699662,0.0,0.0,4.629629629629629,81.74787798185346,62.02218275233262,78.10266281507813,85.39309314862878,15,1,1,13,0.06666666666666667,0.20606060606060606,0.06666666666666667,0.07474747474747474,0.8666666666666667,0.719191919191919,13,15.333333333333334,13.0,0.0,2.0,0.0,15.0,116.0,5.0,6.0,0.0,127.0,127.0,19028802.0,0.7882787366225157,7.882787366225157,6.674093303403966,66.74093303403966,1.15,0.8999999999999999,1.4,0.0,2.1,0.75,0.6
Australia,2001,17.589318494686346,18.938519133792685,5.9,0.30610072758067686,3.0610072758067686,3.727273965258399,4.1898233345413285,5.0,13.88888888888889,8.333333333333334,55.25467049604477,70.68215983291208,37.81226094671356,72.69708004537598,11,5,0,6,0.45454545454545453,0.22424242424242424,0.0,0.05252525252525253,0.5454545454545454,0.7232323232323233,6,14.666666666666666,6.0,5.0,0.0,0.0,11.0,122.0,10.0,6.0,0.0,138.0,138.0,19274701.0,0.570696271760584,5.7069627176058395,7.159644136632781,71.59644136632781,0.3,5.0,0.6,0.0,0.6,4.15,1.15
Australia,2002,16.26718827405284,17.066511628252854,4.699999999999999,0.24108486135825155,2.4108486135825156,2.9356001021647575,2.9568487777697037,2.0,5.555555555555555,6.481481481481481,65.00861891817128,67.33705579868983,46.750727940177065,83.2665098961655,12,3,1,8,0.25,0.25707070707070706,0.08333333333333333,0.049999999999999996,0.6666666666666666,0.6929292929292928,8,9.0,9.0,0.0,3.0,0.0,12.0,131.0,10.0,9.0,0.0,150.0,150.0,19495210.0,0.6155358162338338,6.155358162338339,7.694197702922923,76.94197702922924,1.65,0.0,3.05,0.0,2.75,0.5,1.45
Australia,2003,19.96679940083608,17.94110205652509,12.75,0.6465275613178149,6.465275613178148,7.872524074568767,4.845132713997306,0.0,0.0,6.481481481481481,82.12081783640068,67.46136908353891,67.22682859848746,97.01480707431391,17,12,0,5,0.7058823529411765,0.47014260249554374,0.0,0.027777777777777776,0.29411764705882354,0.5020796197266785,5,6.333333333333333,13.0,0.0,4.0,0.0,17.0,144.0,10.0,13.0,0.0,167.0,167.0,19720737.0,0.8620367484237531,8.620367484237532,8.468243352162752,84.68243352162752,6.15,1.15,5.45,0.0,6.45,5.0,9.3
Australia,2004,15.095199824688322,17.10972916652575,13.5,0.6772782964614668,6.7727829646146676,8.246964264304289,6.351696147012603,0.0,0.0,1.8518518518518519,56.92032952875696,68.01658876110963,28.041258849736504,85.79940020777741,22,12,0,10,0.5454545454545454,0.500445632798574,0.0,0.027777777777777776,0.45454545454545453,0.47177658942364825,10,7.666666666666667,10.0,0.0,12.0,0.0,22.0,154.0,10.0,25.0,0.0,189.0,189.0,19932722.0,1.1037127794186865,11.037127794186866,9.481896150460534,94.81896150460534,12.15,0.44999999999999996,0.8999999999999999,0.0,2.05,10.3,8.3
Australia,2005,25.865331565992257,20.309110263838885,21.85,1.0829245644165162,10.829245644165162,13.186367007979873,9.768618448950974,3.0,8.333333333333332,2.7777777777777772,85.07399872867325,74.70504869794362,73.87551377527689,96.27248368206962,30,20,1,9,0.6666666666666666,0.6393345216874629,0.03333333333333333,0.011111111111111112,0.3,0.349554367201426,9,8.0,17.0,0.0,9.0,4.0,30.0,171.0,10.0,34.0,4.0,219.0,219.0,20176844.0,1.4868529488556288,14.868529488556288,10.85402652664609,108.5402652664609,10.65,7.3,3.9,0.0,5.9,11.8,11.15
Australia,2006,21.381831384461698,20.78078759171409,11.55,0.5647654981187685,5.647654981187686,6.876938040140618,9.436756437474925,2.0,5.555555555555555,4.629629629629629,81.71382410976987,74.56938412240002,66.40067866219643,97.02696955734332,19,9,3,7,0.47368421052631576,0.5619351408825092,0.15789473684210525,0.06374269005847953,0.3684210526315789,0.3743221690590111,7,8.666666666666666,13.0,2.0,4.0,0.0,19.0,184.0,12.0,38.0,4.0,238.0,238.0,20450966.0,0.9290514687668054,9.290514687668054,11.637592082447352,116.37592082447352,6.95,1.4500000000000002,3.15,0.0,4.15,7.1,4.3
Australia,2007,20.661467449991314,22.636210133481757,12.75,0.6121678221354315,6.121678221354315,7.454138393751291,9.172481147290592,2.0,5.555555555555555,6.481481481481481,76.81330364179395,81.20037549341235,64.65369001157659,88.97291727201132,17,12,0,5,0.7058823529411765,0.6154110767113864,0.0,0.06374269005847953,0.29411764705882354,0.3208462332301341,5,7.0,13.0,0.0,4.0,0.0,17.0,197.0,12.0,42.0,4.0,255.0,255.0,20827622.0,0.816223762847242,8.16223762847242,12.24335644270863,122.4335644270863,7.45,4.15,1.15,0.0,2.15,8.15,7.45
Australia,2008,21.84748664252173,21.296928492324913,11.65,0.5482559601423094,5.482559601423094,6.67590757685339,7.002328003581765,2.0,5.555555555555555,5.555555555555555,84.4944189424663,81.00718223134338,71.25611170790724,97.73272617702537,13,11,1,1,0.8461538461538461,0.6752401365404461,0.07692307692307693,0.07827260458839407,0.07692307692307693,0.24648725887115977,1,4.333333333333333,5.0,2.0,4.0,2.0,13.0,202.0,14.0,46.0,6.0,268.0,268.0,21249199.0,0.6117877666824053,6.117877666824053,12.61224011314497,126.1224011314497,5.15,1.5,5.0,0.0,6.0,3.65,4.0
Australia,2009,21.28869565518775,21.2658832492336,15.75,0.7260857436729234,7.260857436729234,8.841274277024006,7.657106749209561,1.0,2.7777777777777777,4.62962962962963,81.68950004152363,80.99907420859462,76.41938961236164,86.95961047068562,21,14,2,5,0.6666666666666666,0.7395676219205631,0.09523809523809523,0.057387057387057384,0.23809523809523808,0.20304532069237954,5,3.6666666666666665,13.0,1.0,7.0,0.0,21.0,215.0,15.0,53.0,6.0,289.0,289.0,21691653.0,0.9681143248972313,9.681143248972312,13.32309713787142,133.2309713787142,3.3,5.8,6.65,0.0,7.65,9.1,2.0
Australia,2010,24.738918837458183,22.625033711722555,15.3,0.6944523244862528,6.944523244862528,8.456085974145806,7.991089276007732,5.0,13.88888888888889,7.407407407407407,80.36284518990729,82.1822547246324,66.89251844128798,93.83317193852659,17,15,0,2,0.8823529411764706,0.7983911513323277,0.0,0.057387057387057384,0.11764705882352941,0.14422179128061483,2,2.6666666666666665,10.0,5.0,1.0,1.0,17.0,225.0,20.0,54.0,7.0,306.0,306.0,22031750.0,0.7716136938736142,7.716136938736142,13.889046489725056,138.89046489725055,4.15,2.0,9.15,0.0,9.3,5.0,4.0
Australia,2011,25.163326075057377,23.73031352256777,27.6,1.235450776597196,12.354507765971961,15.04362159268415,10.780327281284654,3.0,8.333333333333332,8.333333333333334,77.3851484584142,79.81249789661504,55.02764172342183,99.74265519340658,35,23,8,4,0.6571428571428571,0.7353874883286647,0.22857142857142856,0.10793650793650793,0.11428571428571428,0.15667600373482726,4,3.6666666666666665,22.0,1.0,12.0,0.0,35.0,247.0,21.0,66.0,7.0,341.0,341.0,22340024.0,1.566694825394995,15.66694825394995,15.264083870276952,152.6408387027695,14.5,0.44999999999999996,12.65,0.0,12.65,14.8,12.65
Australia,2012,31.25680928699714,27.053018066504233,36.25,1.5945655446716986,15.945655446716987,19.416427682245363,14.305378416358439,5.0,13.88888888888889,12.037037037037038,88.29152859437808,82.01317408089984,76.96144455498023,99.62161263377592,43,33,5,5,0.7674418604651163,0.7689792195948146,0.11627906976744186,0.11495016611295682,0.11627906976744186,0.11607061429222852,5,3.6666666666666665,27.0,3.0,6.0,7.0,43.0,274.0,24.0,72.0,14.0,384.0,384.0,22733465.0,1.8914846460933255,18.914846460933255,16.89139776976365,168.9139776976365,15.65,8.3,12.3,0.0,17.3,17.95,14.5
Australia,2013,25.209549952658477,27.20989510490433,25.8,1.1155247361340817,11.155247361340816,13.583327094505018,16.01445878981151,2.0,5.555555555555555,9.25925925925926,85.76304157843389,83.81323954374206,75.76309181078491,95.76299134608286,29,24,3,2,0.8275862068965517,0.7507236415015083,0.10344827586206896,0.14943292473364647,0.06896551724137931,0.09984343376484515,2,3.6666666666666665,8.0,1.0,20.0,0.0,29.0,282.0,25.0,92.0,14.0,413.0,413.0,23128129.0,1.2538843933290065,12.538843933290064,17.857043256719987,178.57043256719987,12.15,5.65,8.0,0.0,7.5,16.3,12.0
Australia,2014,24.766571766951426,27.077643668869015,26.15,1.113918460146383,11.13918460146383,13.563768073142054,15.521174283297478,3.0,8.333333333333332,9.25925925925926,78.73104733685418,84.26187250322205,61.07983918055076,96.38225549315759,29,24,4,1,0.8275862068965517,0.8075380914194067,0.13793103448275862,0.11921946003742316,0.034482758620689655,0.07324244854317029,1,2.6666666666666665,7.0,2.0,19.0,1.0,29.0,289.0,27.0,111.0,15.0,442.0,442.0,23475686.0,1.235320663259851,12.35320663259851,18.827990798650145,188.27990798650143,16.5,2.0,7.65,0.0,8.65,17.5,12.5
Australia,2015,28.451894717351067,26.14267214565366,35.1,1.4737994360512756,14.737994360512756,17.9459039886098,15.030999718752291,4.0,11.11111111111111,8.333333333333334,82.43674516793884,82.3102780277423,65.13100339320322,99.74248694267446,42,31,7,4,0.7380952380952381,0.7977558839627806,0.16666666666666666,0.1360153256704981,0.09523809523809523,0.0662287903667214,4,2.3333333333333335,9.0,3.0,28.0,2.0,42.0,298.0,30.0,139.0,17.0,484.0,484.0,23815995.0,1.7635206927109282,17.63520692710928,20.322476554097364,203.2247655409736,18.0,2.65,14.45,0.0,15.45,17.65,18.5
Australia,2016,31.41508125237487,28.21118257889246,37.75,1.5605037049664983,15.605037049664984,19.00166941183734,16.837113824529734,6.0,16.666666666666664,12.037037037037036,85.15498341857366,82.10759197445556,71.66299842183716,98.64696841531017,48,31,12,5,0.6458333333333334,0.7371715927750411,0.25,0.18486590038314177,0.10416666666666667,0.07796250684181719,5,3.3333333333333335,15.0,3.0,30.0,0.0,48.0,313.0,33.0,169.0,17.0,532.0,532.0,24190907.0,1.9842166314805807,19.84216631480581,21.9917343322431,219.91734332243104,20.5,6.6,10.65,0.0,13.65,19.95,20.15
Australia,2017,33.86444977836754,31.243808582697824,44.4,1.805422023904113,18.05422023904113,21.983948091819975,19.64384049742237,8.0,22.22222222222222,16.666666666666668,80.96947679635386,82.85373512762213,63.5143749979216,98.42457859478611,52,41,5,6,0.7884615384615384,0.7241300366300366,0.09615384615384616,0.17094017094017092,0.11538461538461539,0.10492979242979243,6,5.0,24.0,4.0,11.0,13.0,52.0,337.0,37.0,180.0,30.0,584.0,584.0,24592588.0,2.114458226194006,21.144582261940062,23.74699238648653,237.4699238648653,27.8,3.8,12.65,0.15,16.65,25.25,18.0
Australia,2018,23.444748469843397,29.574759833528603,28.0,1.1216484643150346,11.216484643150345,13.657893440033122,18.214503647896812,1.0,2.7777777777777777,13.888888888888888,81.63237099803135,82.58561040431961,63.74386083471315,99.52088116134955,33,23,10,0,0.696969696969697,0.710421522921523,0.30303030303030304,0.2163947163947164,0.0,0.07318376068376069,0,3.6666666666666665,22.0,0.0,9.0,2.0,33.0,359.0,37.0,189.0,32.0,617.0,617.0,24963258.0,1.3219428329427192,13.219428329427192,24.716325088656298,247.16325088656296,15.5,2.0,10.5,0.0,11.5,14.5,12.0
Australia,2019,30.294766042209154,29.20132143014003,37.95,1.4979380557024549,14.979380557024548,18.2398309233617,17.9605574850716,5.0,13.88888888888889,12.962962962962962,86.12865507792638,82.91016762410386,73.79847723909099,98.45883291676178,49,29,17,3,0.5918367346938775,0.692422656708371,0.3469387755102041,0.24870764156478442,0.061224489795918366,0.05886970172684458,3,3.0,23.0,2.0,20.0,4.0,49.0,382.0,39.0,209.0,36.0,666.0,666.0,25334826.0,1.9340965673101524,19.340965673101525,26.28792477201146,262.8792477201146,16.0,5.3,16.5,0.15,20.0,13.95,13.5
Australia,2020,23.65683613579735,25.7987835492833,29.1,1.134536186012159,11.34536186012159,13.814822402381072,15.237515588591966,1.0,2.7777777777777777,6.481481481481482,82.33971916251821,83.36691507949197,66.52251941107178,98.15691891396463,40,21,15,4,0.525,0.6046021438878583,0.375,0.3416563595135023,0.1,0.05374149659863945,4,2.3333333333333335,18.0,0.0,15.0,7.0,40.0,400.0,39.0,224.0,43.0,706.0,706.0,25649248.0,1.559499912044205,15.594999120442049,27.52517344758022,275.25173447580215,14.6,2.5,12.0,0.0,15.5,14.1,9.5
Australia,2021,30.33785142304574,28.09648453368408,40.65,1.5826103937908413,15.826103937908412,19.270854285601896,17.10850253711489,5.0,13.88888888888889,10.185185185185185,84.02427941706887,84.16421788583781,71.49405768114559,96.55450115299213,47,35,11,1,0.7446808510638298,0.6205058619192357,0.23404255319148937,0.3186604429005645,0.02127659574468085,0.06083369518019974,1,2.6666666666666665,20.0,0.0,15.0,12.0,47.0,420.0,39.0,239.0,55.0,753.0,753.0,25685412.0,1.829832435625327,18.298324356253268,29.316251575018537,293.1625157501854,15.0,5.65,20.0,0.0,24.0,14.65,13.0
Australia,2022,27.37922852453363,27.124638694458906,24.75,0.9513961863966183,9.513961863966182,11.584795188922305,14.890157292301758,5.0,13.88888888888889,10.185185185185185,86.52479789203741,84.2962654905415,73.06452416044107,99.98507162363374,33,20,8,5,0.6060606060606061,0.6252471523748119,0.24242424242424243,0.28382226520524395,0.15151515151515152,0.09093058241994412,5,3.3333333333333335,21.0,2.0,6.0,4.0,33.0,441.0,41.0,245.0,59.0,786.0,786.0,26014399.0,1.2685282485288243,12.685282485288244,30.21403646495927,302.1403646495927,9.65,3.8,11.3,0.0,11.3,11.8,11.65
